Entity ID,Entity Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Retirement Month,Retirement Year,Operating Month,Operating Year,County,Latitude,Longitude,Balancing Authority Code
40307,"Prairie Power, Inc",6238,Pearl Station,Electric Utility,IL,1,,22.0,22.2,22.2,Conventional Steam Coal,BIT,ST,6,2012,1,1967,Pike,39.449185,-90.614120,MISO
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,1,,115.0,94.0,94.0,Conventional Steam Coal,BIT,ST,5,2012,6,1952,Clermont,38.991700,-84.298100,PJM
6035,Exelon Power,3161,Eddystone Generating Station,IPP Non-CHP,PA,2,,353.6,309.0,311.0,Conventional Steam Coal,BIT,ST,5,2012,10,1960,Delaware,39.858000,-75.323000,PJM
15466,Public Service Co of Colorado,469,Cherokee,Electric Utility,CO,1,,125.0,107.0,107.0,Conventional Steam Coal,BIT,ST,4,2012,6,1957,Adams,39.807275,-104.964500,PSCO
5416,"Duke Energy Carolinas, LLC",2723,Dan River,Electric Utility,NC,1,,70.0,67.0,69.0,Conventional Steam Coal,BIT,ST,4,2012,12,1949,Rockingham,36.486200,-79.720800,DUK
5416,"Duke Energy Carolinas, LLC",2723,Dan River,Electric Utility,NC,2,,70.0,67.0,69.0,Conventional Steam Coal,BIT,ST,4,2012,3,1950,Rockingham,36.486200,-79.720800,DUK
5416,"Duke Energy Carolinas, LLC",2723,Dan River,Electric Utility,NC,3,,150.0,142.0,145.0,Conventional Steam Coal,BIT,ST,4,2012,8,1955,Rockingham,36.486200,-79.720800,DUK
17043,City of Shelby - (OH),2943,Shelby Municipal Light Plant,Electric Utility,OH,3,,5.0,5.0,5.0,Conventional Steam Coal,BIT,ST,4,2012,4,1948,Richland,40.880000,-82.656700,PJM
56190,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),IPP CHP,SC,HP-1,,9.4,9.4,9.4,Conventional Steam Coal,BIT,ST,4,2012,1,1952,Aiken,33.290600,-81.683100,
56190,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),IPP CHP,SC,HP-2,,9.4,9.4,9.4,Conventional Steam Coal,BIT,ST,4,2012,1,1952,Aiken,33.290600,-81.683100,
56190,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),IPP CHP,SC,HP-3,,9.4,9.4,9.4,Conventional Steam Coal,BIT,ST,4,2012,1,1952,Aiken,33.290600,-81.683100,
56190,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),IPP CHP,SC,LP-1,,12.5,12.5,12.5,Conventional Steam Coal,BIT,ST,4,2012,1,1952,Aiken,33.290600,-81.683100,
56190,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),IPP CHP,SC,LP-2,,12.5,12.5,12.5,Conventional Steam Coal,BIT,ST,4,2012,1,1952,Aiken,33.290600,-81.683100,
56190,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),IPP CHP,SC,LP-3,,12.5,12.5,12.5,Conventional Steam Coal,BIT,ST,4,2012,1,1952,Aiken,33.290600,-81.683100,
56190,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),IPP CHP,SC,LP-4,,12.5,12.5,12.5,Conventional Steam Coal,BIT,ST,4,2012,1,1952,Aiken,33.290600,-81.683100,
772,Archer Daniels Midland Co,55638,Walhalla,Industrial CHP,ND,GEN1,,2.0,2.0,2.0,Conventional Steam Coal,SUB,ST,4,2012,12,2000,Pembina,48.908944,-97.886520,MISO
18041,State Line Energy LLC,981,State Line Energy,IPP Non-CHP,IN,3,G361,124.9,124.9,124.9,Conventional Steam Coal,SUB,ST,3,2012,12,1955,Lake,41.707200,-87.521700,
18041,State Line Energy LLC,981,State Line Energy,IPP Non-CHP,IN,3A,G361,100.0, , ,Conventional Steam Coal,SUB,ST,3,2012,12,1955,Lake,41.707200,-87.521700,
18041,State Line Energy LLC,981,State Line Energy,IPP Non-CHP,IN,4,G362,209.4,209.4,209.4,Conventional Steam Coal,SUB,ST,3,2012,5,1962,Lake,41.707200,-87.521700,
18041,State Line Energy LLC,981,State Line Energy,IPP Non-CHP,IN,4A,G362,179.5, , ,Conventional Steam Coal,SUB,ST,3,2012,5,1962,Lake,41.707200,-87.521700,
4716,Dairyland Power Coop,4140,Alma,Electric Utility,WI,1,,15.0,18.9,20.6,Conventional Steam Coal,BIT,ST,3,2012,9,1947,Buffalo,44.308333,-91.911110,MISO
4716,Dairyland Power Coop,4140,Alma,Electric Utility,WI,2,,15.0,18.0,19.7,Conventional Steam Coal,BIT,ST,3,2012,10,1947,Buffalo,44.308333,-91.911110,MISO
4716,Dairyland Power Coop,4140,Alma,Electric Utility,WI,3,,15.0,18.9,20.6,Conventional Steam Coal,BIT,ST,3,2012,7,1951,Buffalo,44.308333,-91.911110,MISO
9788,John Deere Harvester Works Co,10039,John Deere Harvester Works,Industrial CHP,IL,GEN5,,3.0,3.0,3.0,Conventional Steam Coal,BIT,ST,3,2012,11,1951,Rock Island,41.524315,-90.436590,MISO
353,Air Products Energy Enterprises LP,10640,Stockton Cogen,IPP CHP,CA,GEN1,,60.0,53.7,53.7,Conventional Steam Coal,BIT,ST,3,2012,3,1988,San Joaquin,37.911900,-121.261100,CISO
7140,Georgia Power Co,710,Jack McDonough,Electric Utility,GA,1,,299.2,251.0,251.0,Conventional Steam Coal,BIT,ST,2,2012,8,1963,Cobb,33.823900,-84.475800,SOCO
15470,"Duke Energy Indiana, LLC",1008,R Gallagher,Electric Utility,IN,1,,150.0,140.0,140.0,Conventional Steam Coal,BIT,ST,2,2012,6,1959,Floyd,38.263600,-85.838100,MISO
15470,"Duke Energy Indiana, LLC",1008,R Gallagher,Electric Utility,IN,3,,150.0,140.0,140.0,Conventional Steam Coal,BIT,ST,2,2012,4,1960,Floyd,38.263600,-85.838100,MISO
733,Appalachian Power Co,3938,Philip Sporn,Electric Utility,WV,5,,495.5,440.0,450.0,Conventional Steam Coal,BIT,ST,2,2012,12,1960,Mason,38.966900,-81.923100,PJM
35120,Norit Americas Inc,54972,Norit Americas Marshall Plant,Industrial Non-CHP,TX,8512,,2.0,2.0,2.0,Conventional Steam Coal,LIG,ST,2,2012,3,2011,Harrison,32.536941,-94.399340,
57424,Miller Coors Eden LLC,58050,Miller Coors Eden LLC,Industrial CHP,NC,TRB1,,5.5,5.0,5.0,Conventional Steam Coal,BIT,ST,1,2012,2,1978,Rockingham,36.518889,-79.715280,DUK
